species,id,name,sex,accuracy,birthYear,acquisition,originDate,originLocation,mother,father,transfers,currently,region,status,statusDate,COD,notes,transferDate,transfer,entryDate\
Bottlenose,"NOA0006436, AZA 1203, SWF-TT-0711",Alia,F,a,2007,Born,12/4/07,SeaWorld Orlando,Ariel,Sebastian,SeaWorld Orlando to Discovery Cove Orlando (??-Jan-2013) to Six Flags Discovery Kingdom (10-Feb-2013) to Dolphinaris Arizona (24-Aug-2016),Dolphinaris Arizona,US,Unknown,NA,-,NA,NA,US,2007-12-04\
Bottlenose,"NOA0006454, AZA 1220, SWF-TT-0802",Khloe,F,a,2008,Born,4/18/08,SeaWorld Orlando,Kendall,Hekili,SeaWorld Orlando to Discovery Cove Orlando (??-Jan-2013) to Six Flags Discovery Kingdom (10-Feb-2013) to Dolphinaris Arizona (24-Aug-2016),Dolphinaris Arizona,US,Unknown,NA,-,NA,NA,US,2008-04-18\
Bottlenose,"NOA0006642, AZA ????, TT8320",Bodie,M,a,2010,Born,6/7/10,Six Flags Discovery Kingdom,Chelsea,"A.I., Rainbow",Six Flags Discovery Kingdom to Dolphinaris Arizona (24-Aug-2016),Dolphinaris Arizona,US,Unknown,NA,-,"Bodie was ""named"" Puna Kea during a marketing contest at Six Flags Discovery Kingdom, the name was symbolic and not official.",NA,US,2010-06-07\
Bottlenose,"NOA0006736, 811F1 (Dolphin Quest)",Noelani,F,a,2010,Born,8/5/10,Dolphin Quest Hawaii,Pele,-,Dolphin Quest Hawai'i to Dolphinaris Arizona (26-Sep-2016),Dolphinaris Arizona,US,Unknown,NA,-,NA,NA,US,2010-08-05\
Bottlenose,"NOA0001904, AZA 203",Genie,F,e,1978,Capture,3/4/81,Florida Keys,NA,NA,Florida Keys to Dolphins Plus Oceanside (04-Mar-1981) to Dolphins Plus Bayside (11-Jan-1998),Dolphins Plus Bayside,US,Died,1/28/09,-,NA,NA,US,1981-03-04\
Bottlenose,"NOA0001908, AZA 266",Spunky,F,e,1981,Capture,4/29/85,Florida Keys,NA,NA,Florida Keys to Dolphins Plus Oceanside (29-Apr-1985) to Dolphins Plus Bayside (25-Jan-1998),Dolphins Plus Bayside,US,Died,9/26/08,-,NA,NA,US,1985-04-29\
Bottlenose,"NOA0001913, AZA 315",Dreamer,F,e,1983,Capture,4/26/87,Florida Keys,NA,NA,Florida Keys to Dolphins Plus Oceanside (26-Apr-1987) to Dolphins Plus Bayside (01-Feb-1999),Dolphins Plus Bayside,US,Died,10/31/02,Hepatic fibrosis,NA,NA,US,1987-04-26\
Bottlenose,"NOA0001931, AZA 541",Duke,M,a,1994,Born,7/23/94,Dolphins Plus Oceanside,Spunky,NA,Dolphins Plus Oceanside to Dolphins Plus Bayside (23-Jan-1998),Dolphins Plus Bayside,US,Died,8/28/08,-,NA,NA,US,1994-07-23\
Bottlenose,"NOA0010050, AZA ????",Nica's Calf,M,a,2013,Born,6/3/13,Dolphins Plus Bayside,Nica,NA,NA,Dolphins Plus Bayside,US,Died,6/5/13,Twisted gut,NA,NA,US,2013-06-03\
Bottlenose,"NOA0001903, AZA 202",Little Bit,M,e,1978,Capture,3/2/81,Florida Keys,NA,NA,Florida Keys to Dolphins Plus (02-Mar-1981),Dolphins Plus Oceanside,US,Died,11/12/10,Chronic liver issue (hemochromatosis),NA,NA,US,1981-03-02\
Bottlenose,"NOA0001905, AZA 204",Fonzie,M,e,1978,Capture,7/27/81,Florida Keys,NA,NA,Florida Keys to Dolphins Plus (27-Jul-1981),Dolphins Plus Oceanside,US,Died,3/11/04,Anaerobic septicemia,NA,NA,US,1981-07-27\
Bottlenose,NOA0001918,Dinghy's Calf,M,a,1990,Born,5/24/90,Dolphins Plus Oceanside,Dinghy,NA,NA,Dolphins Plus Oceanside,US,Died,5/24/90,Patent ductus arteriosus,NA,NA,US,1990-05-24\
Bottlenose,NOA0001919,Genie's Calf,M,a,1991,Born,8/19/91,Dolphins Plus Oceanside,Genie,NA,NA,Dolphins Plus Oceanside,US,Died,8/19/91,Undetermined,NA,NA,US,1991-08-19\
Bottlenose,NOA0001921,Spunky's Calf,F,a,1992,Born,5/31/92,Dolphins Plus Oceanside,Spunky,NA,NA,Dolphins Plus Oceanside,US,Died,6/4/92,Undetermined,NA,NA,US,1992-05-31\
Bottlenose,NOA0001920,Jessica's Calf,F,a,1992,Stillbirth,6/4/92,Dolphins Plus Oceanside,Jessica,NA,NA,Dolphins Plus Oceanside,US,Stillbirth,6/4/92,-,NA,NA,US,1992-06-04\
Bottlenose,NOA0001924,Squirt's Calf,F,a,1992,Born,12/10/92,Dolphins Plus Oceanside,Squirt,NA,NA,Dolphins Plus Oceanside,US,Died,12/26/92,Bacterial pneumonia,NA,NA,US,1992-12-10\
Bottlenose,NOA0001925,Nicky's Calf,F,a,1992,Born,12/18/92,Dolphins Plus Oceanside,Nicky,NA,NA,Dolphins Plus Oceanside,US,Died,12/20/92,"Septicemia, probably bacterial",NA,NA,US,1992-12-18\
Bottlenose,NOA0001927,Samantha's Calf,M,a,1993,Born,6/19/93,Dolphins Plus Oceanside,Samantha,NA,NA,Dolphins Plus Oceanside,US,Died,6/24/93,Severe liver disease,NA,NA,US,1993-06-19\
Bottlenose,NOA0001926,Sarah's Calf,F,a,1993,Born,6/24/93,Dolphins Plus Oceanside,Sarah,NA,NA,Dolphins Plus Oceanside,US,Died,6/24/93,"Weakness, disorientation",NA,NA,US,1993-06-24\
Bottlenose,NOA0001930,Dreamer's Calf,M,a,1994,Born,7/23/94,Dolphins Plus Oceanside,Dreamer,NA,NA,Dolphins Plus Oceanside,US,Died,7/28/94,-,NA,NA,US,1994-07-23\
Bottlenose,NOA0001933,Squirt's Calf,F,a,1994,Born,8/12/94,Dolphins Plus Oceanside,Squirt,NA,NA,Dolphins Plus Oceanside,US,Died,9/14/94,"Septicemia, respiratory abscess",NA,NA,US,1994-08-12\
Bottlenose,NOA0005983,Dinghy's Calf,F,a,1999,Miscarriage,5/29/99,Dolphins Plus Oceanside,Dingy,Fonzie,NA,Dolphins Plus Oceanside,US,Miscarriage,5/29/99,-,NA,NA,US,1999-05-29\
Bottlenose,NOA0005985,Sarah's Calf,F,a,1999,Born,7/1/99,Dolphins Plus Oceanside,Sarah,L.B.,NA,Dolphins Plus Oceanside,US,Died,7/1/99,Patent ductus arteriosus,NA,NA,US,1999-07-01\
Bottlenose,"NOA0006241, AZA 956",Elvis,M,a,2004,Born,8/5/04,Dolphins Plus Oceanside,Spunky,Alfonz,Dolphins Plus Bayside to Dolphins Plus Oceanside (12-Dec-2007) to Dolphins Plus Bayside (20-Oct-2011) to Dolphins Plus Oceanside (26-Jun-2013),Dolphins Plus Oceanside,US,Died,6/20/15,"Possible sepsis, pneumonia",NA,NA,US,2004-08-05\
Bottlenose,"NOA0006374, AZA 1210, 0610 (Harbor Branch), MML-0624, TT0107 (Marine Mammal Conservancy)",Castaway,F,e,1988,Rescue,11/10/06,"Vero Beach, FL",NA,NA,"Vero Beach, Florida to Mote Marine Laboratory (10-Nov-2006) to Fort Pierce, Florida (30-Jan-2007) to Fort Pierce, Florida (30-Jan-2007) to Marine Mammal Conservancy (30-Jan-2007) to Dolphins Plus (25-Jul-2007)",Dolphins Plus Oceanside,US,Died,1/18/10,-,"Offshore bottlenose, pregnant when stranded, re-stranded four times on attempted release and was moved to MMC to prepare for birth (calf died).  She was later determined to be deaf.",NA,US,2006-11-10\
Bottlenose,"NOA0006494, AZA ????",Marley,F,a,2008,Born,8/1/08,Dolphins Plus Oceanside,Samantha,Bob,NA,Dolphins Plus Oceanside,US,Died,8/25/08,Acute bacterial pneumonia,NA,NA,US,2008-08-01\
Bottlenose,"NOA0010098, AZA ????",Calf,M,a,2013,Born,8/25/13,Dolphins Plus Oceanside,NA,NA,NA,Dolphins Plus Oceanside,US,Died,8/28/13,-,Possibly born to Sarah or Bella (estimated),NA,US,2013-08-25\
Bottlenose,NOA0002236,Geno,M,e,NA,Capture,1/24/85,Florida,NA,NA,"Florida, unknown to EPCOT Center (24-Jan-1985)",EPCOT The Seas,US,Died,12/29/85,death due to anoxia,NA,NA,US,1985-01-24\
Bottlenose,NOA0002238,Toby,M,e,1981,Capture,1/24/85,Florida,NA,NA,"Florida, Unknown to EPCOT Center (24-Jan-1985)",EPCOT The Seas,US,Died,5/10/02,bacterial septicemia,NA,NA,US,1985-01-24\
Bottlenose,NOA0002237,Tyke,M,e,NA,Capture,1/24/85,Florida,NA,NA,"Florida, unknown to EPCOT Center (24-Jan-1985)",EPCOT The Seas,US,Died,10/6/87,complications due to osteomyelitis,NA,NA,US,1985-01-24\
Bottlenose,NOA0002239,Christie,F,e,NA,Capture,5/2/85,Florida,NA,NA,"Florida, unknown to EPCOT Center (02-May-1985)",EPCOT The Seas,US,Died,10/3/87,cerebellar hemorrhage,Believed to have been killed by aggressive tankmate (Bob),NA,US,1985-05-02\
Bottlenose,NOA0002240,Katie,F,e,1980,Capture,5/8/85,Florida,NA,NA,"Florida, unknown to EPCOT Center (08-May-1985)",EPCOT The Seas,US,Died,8/21/90,persistant thymus gland syndrome,NA,NA,US,1985-05-08\
Beluga,"NOA0000764, AZA 66, 06-665 (New York Aquarium)",Marina,F,e,1982,Capture,7/25/87,"Hudson Bay, Canada",NA,NA,"Hudson Bay, Manitoba to New York Aquarium (02-Aug-1987) to Georgia Aquarium (06-Nov-2005)",Georgia Aquarium,US,Died,12/1/07,Lysomal storage disease,NA,NA,US,1987-07-25\
Beluga,"NOA0005587, AZA 98, 94-225 (New York Aquarium), M06010 (Georgia Aquarium)",Maris,F,a,1994,Capture,7/28/94,New York Aquarium,Natasha,Winston,New York Aquarium to Mystic Aquarium (18-Dec-2002) to New York Aquarium (26-May-2004) to Georgia Aquarium (06-Nov-2005) to SeaWorld San Antonio (05-Oct-2009) to Georgia Aquarium (22-Feb-2010),Georgia Aquarium,US,Died,10/22/15,Acute heart failure,NA,NA,US,1994-07-28\
Beluga,"NOA0006291, AZA 85, DL0501 (Georgia Aquarium)",Gasper,M,e,1991,Capture,1/1/97,"Sea of Okhotsk, Russia",NA,NA,"Okhotsk Sea, Russia to Utrish (~ 1997) to La Feria de Chapultapec (??-May-1998) to Georgia Aquarium (17-Oct-2005)",Georgia Aquarium,US,Died,1/2/07,Euthanasia due to chronic health conditions,NA,10/17/05,Foreign,2005-10-17\
Beluga,"NOA0010375, M150001",Maris' Calf,F,a,2015,Born,5/10/15,Georgia Aquarium,Maris,Beethoven,NA,Georgia Aquarium,US,Died,6/5/15,"malnutrition due to gastrointestinal inabsorption, multiple congenital lesions including chylous ascites with a secondary viral infection",NA,NA,US,2015-05-10\
Bottlenose,TT-669,Sushi,F,e,1977,Capture,8/7/84,"Mississippi, Gulf of Mexico",NA,NA,"Mississippi, Gulf of Mexico to Holding, probably MAP (07-Aug-1984) to U.S. Navy MMP (27-Aug-1984) to Gulfarium (16-Sep-1994)",Gulfarium Marine Adventure,US,Died,9/23/95,"Ruptured uterus, septic shock","Navy abbreviation is ""SUS""",NA,US,1984-08-07\
Bottlenose,TT-670,Tiara,F,e,1976,Capture,8/7/84,"Mississippi, Gulf of Mexico",NA,NA,"Mississippi, Gulf of Mexico to Holding, probably MAP (07-Aug-1984) to U.S. Navy MMP (27-Aug-1984) to Gulfarium (16-Sep-1994)",Gulfarium Marine Adventure,US,Died,11/13/95,Sepsis,"Navy abbreviation is ""TIA""",NA,US,1984-08-07\
Bottlenose,"NOA0003758, 880396",Rah,F,e,1985,Capture,6/3/88,"Gulf of Mexico, FL, US",NA,NA,"Gulf of Mexico, off Ft. Myers to Holding, Walker's Island (02-Jun-1988)",Indianapolis Zoo,US,Died,6/5/88,Drowning,Rah drowned after getting her jaw caught in the netting of the holding pen,NA,US,1988-06-03\
Bottlenose,"NOA0003762, 880400",Phoenix,F,e,1985,Capture,6/5/88,"Gulf of Mexico, FL, US",NA,NA,"Gulf of Mexico, off Ft. Myers to Holding, Walker's Island (02-Jun-1988) to Indianapolis Zoo (11-Jan-1989) to Theater of the Sea (26-Oct-1991) to Indianapolis Zoo (08-Apr-1992)",Indianapolis Zoo,US,Died,6/24/07,Myelinic edema,NA,NA,US,1988-06-05\
Bottlenose,"NOA0003761, 880399",Shiloh,F,e,1985,Capture,6/5/88,"Gulf of Mexico, FL, US",NA,NA,"Gulf of Mexico, off Ft. Myers to Holding, Walker's Island (02-Jun-1988) to Indianapolis Zoo (11-Jan-1989) to Theater of the Sea (26-Oct-1991) to Indianapolis Zoo (08-Apr-1992)",Indianapolis Zoo,US,Died,5/23/97,"Sepsis, eosinophilic enteritis",NA,NA,US,1988-06-05\
Bottlenose,"NOA0003763, 880401",Sundance,M,e,1985,Capture,6/5/88,"Gulf of Mexico, FL, US",NA,NA,"Gulf of Mexico, off Ft. Myers to Holding, Walker's Island (02-Jun-1988) to Indianapolis Zoo (11-Jan-1989) to Theater of the Sea (26-Oct-1991) to Indianapolis Zoo (08-Apr-1992) to Texas State Aquarium (02-May-2003) to Indianapolis Zoo (29-Jan-2004) to Texas State Aquarium (06-Apr-2004) to SeaWorld San Antonio (22-Sep-2005) to Texas State Aquarium (28-Sep-2005) to Indianapolis Zoo (25-Oct-2005)",Indianapolis Zoo,US,Died,2/7/10,"Intra-abdominal abscess, sepsis",NA,NA,US,1988-06-05\
Pseudorca,"NOA0003769, 890135",Tsuki,F,e,1983,Capture,12/1/88,"Taiji, Japan",NA,NA,"Hatakejiriwan, Taiji to Holding, Taiji (??-Dec-1988) to Indianapolis Zoo (20-Mar-1989) to Shedd Aquarium (??-Oct-1991) to Indianapolis Zoo (Spring 1992)",Indianapolis Zoo,US,Died,10/12/92,Bronchopneumonia,NA,NA,US,1988-12-01\
Bottlenose,"NOA0003772, 930072",Nova's Calf,M,a,1993,Born,8/15/93,Indianapolis Zoo,Nova,NA,NA,Indianapolis Zoo,US,Died,8/15/93,-,NA,NA,US,1993-08-15\
Bottlenose,"NOA0005917, 200132",Ripley's Calf,F,a,2000,Born,8/30/00,Indianapolis Zoo,Ripley,Sundance,NA,Indianapolis Zoo,US,Died,9/14/00,-,NA,NA,US,2000-08-30\
Bottlenose,"NOA0006748, 211026",Nova's Calf,M,a,2011,Born,6/3/11,Indianapolis Zoo,Nova,Kimo,NA,Indianapolis Zoo,US,Died,6/23/11,Severe suppurative meningoencephalitis,NA,NA,US,2011-06-03\
Bottlenose,"NOA0006826, 212126",Kalei's Calf,M,a,2012,Born,7/12/12,Indianapolis Zoo,Kalei,NA,NA,Indianapolis Zoo,US,Died,7/14/12,Pneumonia and colitis from amniotic aspiration,NA,NA,US,2012-07-12\
Bottlenose,"NOA0006828, 212128",Indy's Calf,M,a,2012,Born,7/14/12,Indianapolis Zoo,Indy,NA,NA,Indianapolis Zoo,US,Died,7/19/12,"Septicemia, immunocomp., pneumonia, colitis",NA,NA,US,2012-07-14\
Bottlenose,"NOA0006829, 212135",Nova's Calf,M,a,2012,Born,8/9/12,Indianapolis Zoo,Nova,NA,NA,Indianapolis Zoo,US,Died,8/18/12,"Brain edema, pneumonia, colitis",NA,NA,US,2012-08-09\
Bottlenose,"NOA0010295, 215050",Calf,M,a,2015,Born,12/30/15,Indianapolis Zoo,NA,NA,NA,Indianapolis Zoo,US,Died,12/30/15,Hypoxia during labor (breech birth),NA,NA,US,2015-12-30\
Bottlenose,AZA 2,Susie,F,e,1940,Capture,5/5/49,"Atlantic Ocean, FL",NA,NA,Florida to Marineland of Florida (05-May-1949),Marineland Florida,US,Died,9/22/62,-,Pregnant when captured; gave birth a few days later (Algae),NA,US,1949-05-05\
Bottlenose,"NOA0004571, AZA 9, MLF-15",Nellie,F,a,1953,Born,2/27/53,Marineland Florida,Susie,Happy,NA,Marineland Florida,US,Died,4/30/14,Euthanasia,NA,NA,US,1953-02-27\
Bottlenose,"NOA0004572, AZA 21, MLF-110",Lilly,F,e,1962,Capture,2/1/64,"Steinhatchee River, FL",NA,NA,Florida to Marineland of Florida (01-Feb-1964),Marineland Florida,US,Died,2/10/09,Bilateral bronchial pneumonia,"Lilly was a \'93blonde\'94 bottlenose dolphin, part of a group of dolphins exhibited at Marineland with a recessive genetic trait giving them a tan or blonde coloration.",NA,US,1964-02-01\
"River, Amazon","NOA0004567, MLF-162",NA,U,e,1960,Capture,9/1/66,"Amazon River, Peru",NA,NA,"Amazon River, Peru to Marineland of Florida (18-Sep-1966)",Marineland Florida,US,Died,1/31/75,gastric blockage,NA,NA,US,1966-09-01\
"White-sided, Pacific",MLF-193,Blaze,M,e,NA,Capture,11/4/66,"Pacific Ocean, CA, US",NA,NA,"Pacific Ocean, California to Marineland of the Pacific? (04-Nov-1966) to Marineland of Florida (??-???-1967)",Marineland Florida,US,Died,NA,-,NA,NA,US,1966-11-04\
Bottlenose,"NOA0004573, MLF-216",Vicky,F,e,1958,Capture,3/20/68,Florida,NA,NA,Florida to Marineland of Florida (20-Mar-1968),Marineland Florida,US,Died,4/8/82,"Old age, possible heart condition",NA,NA,US,1968-03-20\
Bottlenose,"NOA0004574, AZA 37, MLF-229",Rusty,M,e,1966,Capture,4/23/68,Florida,NA,NA,Florida to Marineland of Florida (23-Apr-1968),Marineland Florida,US,Died,8/19/89,Renal disease,"Third ""blond"" dolphin captured.",NA,US,1968-04-23\
Bottlenose,"NOA0004576, MLF-233",Pancho Ii,M,e,1966,Capture,5/1/68,Florida,NA,NA,Florida to Marineland of Florida (01-May-1968),Marineland Florida,US,Died,7/8/89,"Pancreatitis, hepatic lipidosis",NA,NA,US,1968-05-01\
Bottlenose,"NOA0004575, MLF-232",Snoopy,M,e,1967,Capture,5/1/68,Florida,NA,NA,Florida to Marineland of Florida (01-May-1968),Marineland Florida,US,Died,11/28/82,Pneumonia,NA,NA,US,1968-05-01\
Bottlenose,"NOA0004577, MLF-237",Splash Iii,M,e,1966,Capture,5/31/68,Florida,NA,NA,Florida to Marineland of Florida (31-May-1968),Marineland Florida,US,Died,11/20/75,Pneumonia,NA,NA,US,1968-05-31\
Bottlenose,MLF-243,NA,F,e,NA,Capture,8/1/68,Florida,NA,NA,Florida to Marineland of Florida (01-Aug-1968),Marineland Florida,US,Died,NA,-,Pregnant when captured.,NA,US,1968-08-01\
Bottlenose,MLF-249,NA,F,e,NA,Capture,8/19/68,Florida,NA,NA,Florida to Marineland of Florida (19-Aug-1968),Marineland Florida,US,Died,NA,-,Pregnant when captured.,NA,US,1968-08-19\
Bottlenose,"NOA0004600, MLF-251",Amber,F,e,NA,Capture,8/23/68,Florida,NA,NA,Florida to Marineland of Florida (23-Aug-1968),Marineland Florida,US,Died,2/12/73,Pneumonia,NA,NA,US,1968-08-23\
Tucuxi,MLF-255,NA,F,e,NA,Capture,11/4/68,"Napa River, Peru",NA,NA,"Napa River, Peru to Marineland of Florida (12-Nov-1968)",Marineland Florida,US,Died,12/19/68,-,NA,NA,US,1968-11-04\
"Pilot, Short-finned","NOA0004569, MLF-270",Moby,M,e,1962,Capture,6/2/69,"Pacific Ocean, CA, US",NA,NA,"Pacific Ocean, California to Marineland of the Pacific (02-Jun-1969) to Marineland of Florida (??-???-????)",Marineland Florida,US,Died,6/5/78,"Pneumonia, enteritis",NA,NA,US,1969-06-02\
Bottlenose,"NOA0004596, MLF-280",Blackie Ii,M,e,NA,Capture,10/14/69,Florida,NA,NA,"Florida, Atlantic Ocean, off New Smyrna to Marineland of Florida (14-Oct-1969)",Marineland Florida,US,Died,8/4/73,-,NA,NA,US,1969-10-14\
Bottlenose,"NOA0004579, MLF-291",Liz Iii,F,e,1967,Capture,3/13/70,"Atlantic Ocean, FL, US",NA,NA,Florida to Marineland of Florida (13-Mar-1970),Marineland Florida,US,Died,6/17/89,Bronchopneumonia,NA,NA,US,1970-03-13\
Bottlenose,"NOA0004578, AZA 57, MLF-290",Mary,F,e,1968,Capture,3/13/70,"Atlantic Ocean, FL, US",NA,NA,Florida to Marineland of Florida (13-Mar-1970),Marineland Florida,US,Died,3/11/00,-,NA,NA,US,1970-03-13\
Bottlenose,"NOA0004581, AZA 96, MLF-329, MPF-101",Pebbles Iii,F,e,1969,Capture,12/11/71,"Gulf of Mexico, FL, US",NA,NA,Florida to Marineland of Florida (11-Dec-1971),Marineland Florida,US,Died,5/13/13,myocardial insufficiency,Captured in the Florida Panhandle,NA,US,1971-12-11\
Bottlenose,"NOA0004580, MLF-328",Sinbad Iv,M,e,1970,Capture,12/11/71,"Gulf of Mexico, FL, US",NA,NA,Florida to Marineland of Florida (11-Dec-1971),Marineland Florida,US,Died,12/8/75,-,Captured in the Florida Panhandle,NA,US,1971-12-11\
Bottlenose,"NOA0004583, AZA 84, MLF-333, MPF-102",Chubby,M,e,1969,Capture,12/16/71,"Gulf of Mexico, FL, US",NA,NA,Florida to Marineland of Florida (16-Dec-1971),Marineland Florida,US,Died,9/22/15,Euthanasia,Captured in the Florida Panhandle,NA,US,1971-12-16\
"Spotted, Atlantic","NOA0004568, MLF-338",Camelia,F,e,1970,Capture,2/29/72,Florida,NA,NA,Florida to Marineland of Florida (29-Feb-1972),Marineland Florida,US,Died,11/18/76,-,NA,NA,US,1972-02-29\
"Spotted, Atlantic","NOA0004601, MLF-339",Neona,F,e,NA,Capture,3/13/72,Florida,NA,NA,Florida to Marineland of Florida (13-Mar-1972),Marineland Florida,US,Died,11/23/73,Pneumonia,NA,NA,US,1972-03-13\
Bottlenose,"NOA0004585, AZA 94, MLF-349",Alvin,M,e,1970,Capture,4/27/72,"Gulf of Mexico, FL, US",NA,NA,"Gulf of Mexico, Florida Panhandle to Marineland of Florida (27-Apr-1972)",Marineland Florida,US,Died,7/9/12,"Acute myocardial necrosis, hepatic congestion",Captured in the Florida Panhandle,NA,US,1972-04-27\
Bottlenose,"NOA0004584, MLF-347",Flippy V,M,e,1970,Capture,4/27/72,"Gulf of Mexico, FL, US",NA,NA,"Gulf of Mexico, Florida Panhandle to Marineland of Florida (27-Apr-1972)",Marineland Florida,US,Died,11/22/85,Probable heart failure,Captured in the Florida Panhandle,NA,US,1972-04-27\
Bottlenose,"NOA0004586, MLF-352",Eva,F,e,1971,Capture,9/17/72,Florida,NA,NA,Florida to Marineland of Florida (17-Sep-1972),Marineland Florida,US,Died,11/11/80,Chronic ulcerative gastroenteritis,NA,NA,US,1972-09-17\
Bottlenose,"NOA0004586, MLF-352",NA,U,e,1971,Capture,9/19/72,Florida,NA,NA,Florida to Marineland of Florida (19-Sep-1972),Marineland Florida,US,Died,12/19/73,Unknown,NA,NA,US,1972-09-19\
Bottlenose,"NOA0004587, MLF-353",Zippy Iv,M,e,1970,Capture,9/19/72,Florida,NA,NA,Florida to Marineland of Florida (19-Sep-1972),Marineland Florida,US,Died,5/20/82,Liver and/or kidney failure,NA,NA,US,1972-09-19\
Bottlenose,"NOA0004599, MLF-355",Leslie,F,e,1971,Capture,9/23/72,"Gulf of Mexico, FL, US",NA,NA,Florida to Marineland of Florida (23-Sep-1972),Marineland Florida,US,Died,12/14/73,Unknown,Captured in the Florida Panhandle,NA,US,1972-09-23\
Bottlenose,MLF-356,Lester,M,e,NA,Capture,9/30/72,Florida,NA,NA,Florida to Marineland of Florida (~ Sep 1972),Marineland Florida,US,Died,NA,-,Still alive at least in September 1975.,NA,US,1972-09-30\
Bottlenose,"NOA0004598, MLF-359",NA,U,e,NA,Capture,10/3/72,Florida,NA,NA,Florida to Marineland of Florida (13-Oct-1972),Marineland Florida,US,Died,11/27/73,Pneumonia,NA,NA,US,1972-10-03\
Bottlenose,"NOA0004591, MLF-365",Jenny,F,e,1969,Capture,10/18/72,Florida,NA,NA,Florida to Marineland of Florida (18-Oct-1972),Marineland Florida,US,Died,2/25/74,Pneumonia,NA,NA,US,1972-10-18\
Bottlenose,"NOA0004590, AZA 86, MLF-361",Kipper,M,e,1969,Capture,10/25/72,"Gulf of Mexico, FL, US",NA,NA,"Gulf of Mexico, Florida Panhandle to Marineland of Florida (25-Oct-1972)",Marineland Florida,US,Died,3/24/98,Old age,Captured in the Florida Panhandle,NA,US,1972-10-25\
Bottlenose,"NOA0004589, MLF-360",Patti,F,e,1969,Capture,10/30/72,Florida,NA,NA,Florida to Marineland of Florida (30-Oct-1972),Marineland Florida,US,Died,5/21/74,Pneumonia,NA,NA,US,1972-10-30\
Bottlenose,"NOA0004597, MLF-368",Tommy,M,a,1973,Born,4/29/73,Marineland Florida,NA,NA,NA,Marineland Florida,US,Died,8/16/73,Possible pneumonia,NA,NA,US,1973-04-29\
"Pilot, Short-finned","NOA0004570, MLF-371",Stormy,M,e,1970,Capture,3/16/76,"Pacific Ocean, CA, US",NA,NA,"Pacific Ocean, California to Marineland of the Pacific (16-Mar-1976) to Marineland of Florida (30-Jun-1976)",Marineland Florida,US,Died,3/26/78,Gastritis,NA,NA,US,1976-03-16\
Bottlenose,"NOA0004592, AZA 218, MLF-381",June Iii,F,a,1978,Born,6/28/78,Marineland Florida,Nellie,Rusty,NA,Marineland Florida,US,Died,3/2/94,Pancreatitis,NA,NA,US,1978-06-28\
Bottlenose,"NOA0004595, MLF-387",Scooter,M,a,1982,Born,3/28/82,Marineland Florida,Mary,NA,NA,Marineland Florida,US,Died,9/28/86,"Pneumonia, pulmonary edema",NA,NA,US,1982-03-28\
Bottlenose,"NOA0004594, MLF-388",Frankie,M,a,1982,Born,8/26/82,Marineland Florida,NA,NA,NA,Marineland Florida,US,Died,8/29/82,Possible hydrocephalus,NA,NA,US,1982-08-26\
Bottlenose,"NOA0004608, MLF-417",Racy,M,a,1985,Born,2/28/85,Marineland Florida,Lilly,Rusty,NA,Marineland Florida,US,Died,1/27/93,Undetermined,NA,NA,US,1985-02-28\
Bottlenose,"NOA0004610, MLF-423",NA,F,a,1985,Born,4/25/85,Marineland Florida,NA,NA,NA,Marineland Florida,US,Died,8/29/82,Possibly metabolic,NA,NA,US,1985-04-25\
Bottlenose,"NOA0004611, AZA 410, MLF-425",Taxi,M,a,1987,Born,4/15/87,Marineland Florida,Mary,Davy II,NA,Marineland Florida,US,Died,3/19/94,"Mucositis, gastritis",NA,NA,US,1987-04-15\
Bottlenose,"NOA0004612, MLF-426",April,F,a,1987,Born,4/16/87,Marineland Florida,Betty III,NA,NA,Marineland Florida,US,Died,4/25/87,Pneumonia,NA,NA,US,1987-04-16\
Bottlenose,"NOA0004615, AZA 430, MLF-429",Melba Ii,F,a,1989,Born,5/4/89,Marineland Florida,Lilly,Rusty,NA,Marineland Florida,US,Died,5/26/95,Hemorrhagic glomerulonephritis,NA,NA,US,1989-05-04\
Bottlenose,"NOA0004616, MLF-430",NA,F,a,1989,Born,11/24/89,Marineland Florida,Nellie,NA,NA,Marineland Florida,US,Died,12/4/89,-,NA,NA,US,1989-11-24\
Bottlenose,AZA 1051,Bunny's Calf,U,a,1992,Stillbirth,5/1/92,Marineland Florida,Bunny,NA,NA,Marineland Florida,US,Stillbirth,5/1/92,-,NA,NA,US,1992-05-01\
